100 99

0   0
4.99E-03   0.00824
0.013696   0.013434
0.023186   0.017234
0.032963   0.020277
0.042879   0.022858
0.052875   0.025125
0.06292   0.027165
0.073   0.029025
0.083105   0.030742
0.093229   0.032337
0.103369   0.033826
0.11352   0.035224
0.123682   0.036539
0.133852   0.03778
0.144029   0.038952
0.154214   0.040062
0.164403   0.041114
0.174597   0.042113
0.184796   0.04306
0.194999   0.043959
0.205205   0.044813
0.215414   0.045624
0.225626   0.046394
0.235841   0.047124
0.246058   0.047816
0.256277   0.048472
0.266499   0.049092
0.276723   0.049678
0.286948   0.050229
0.297175   0.050749
0.307403   0.051237
0.317633   0.051693
0.327864   0.052119
0.338096   0.052514
0.34833   0.05288
0.358564   0.053218
0.368799   0.053526
0.379035   0.053807
0.389272   0.054059
0.399509   0.054283
0.409747   0.054481
0.419985   0.054651
0.430223   0.054794
0.440462   0.054909
0.4507   0.054997
0.460939   0.055058
0.471177   0.055091
0.481415   0.055096
0.491653   0.055072
0.501891   0.05502
0.512129   0.054937
0.522365   0.054823
0.532601   0.054679
0.542837   0.054503
0.553071   0.054294
0.563305   0.054052
0.573537   0.053774
0.583769   0.053462
0.593999   0.053113
0.604227   0.052727
0.614454   0.052301
0.624679   0.051835
0.634903   0.051328
0.645124   0.050779
0.655343   0.050186
0.665559   0.049548
0.675772   0.048863
0.685982   0.048133
0.696189   0.047356
0.706392   0.046532
0.716591   0.04566
0.726787   0.044742
0.736978   0.043778
0.747166   0.042769
0.75735   0.041716
0.76753   0.04062
0.777706   0.039483
0.787879   0.038306
0.798048   0.037092
0.808214   0.035842
0.818378   0.034559
0.828539   0.033247
0.838699   0.031907
0.848858   0.030542
0.859015   0.029152
0.869172   0.027739
0.879327   0.026304
0.889481   0.02484
0.899632   0.023343
0.90978   0.021805
0.91992   0.020209
0.930052   0.018543
0.940169   0.01678
0.950267   0.014897
0.960336   0.012863
0.970366   0.010638
0.980339   0.008171
0.990218   0.005344
0.999873   0.001785
0   0
5.86E-03   -0.008256
1.50E-02   -0.012875
0.024678   -0.016024
0.034566   -0.018497
0.044547   -0.020572
0.054579   -0.022385
0.064644   -0.024011
0.074731   -0.025495
0.084835   -0.026865
0.094952   -0.028136
0.105079   -0.029322
0.115216   -0.030431
0.125361   -0.031469
0.135512   -0.032441
0.14567   -0.033351
0.155834   -0.034202
0.166003   -0.034999
0.176177   -0.035742
0.186355   -0.036435
0.196537   -0.037078
0.206723   -0.037673
0.216912   -0.038223
0.227104   -0.038726
0.2373   -0.039185
0.247497   -0.039599
0.257698   -0.039971
0.267901   -0.040301
0.278106   -0.040587
0.288312   -0.040832
0.29852   -0.041037
0.30873   -0.041202
0.318941   -0.041326
0.329152   -0.04141
0.339365   -0.041454
0.349578   -0.04146
0.359792   -0.041425
0.370006   -0.041351
0.380219   -0.041238
0.390434   -0.041086
0.400647   -0.040894
0.410859   -0.04066
0.421072   -0.040388
0.431283   -0.040075
0.441492   -0.039723
0.451701   -0.039329
0.461908   -0.038895
0.472113   -0.038419
0.482317   -0.037903
0.492517   -0.037346
0.502716   -0.036748
0.512911   -0.036107
0.523104   -0.035425
0.533294   -0.034701
0.54348   -0.033936
0.553663   -0.03313
0.563842   -0.032282
0.574017   -0.031393
0.584188   -0.030464
0.594355   -0.029496
0.604517   -0.02849
0.614675   -0.027445
0.624829   -0.026365
0.634978   -0.02525
0.645122   -0.024102
0.655262   -0.022924
0.665398   -0.021716
0.67553   -0.020482
0.685658   -0.019225
0.695782   -0.017948
0.705903   -0.016653
0.716022   -0.015346
0.726138   -0.014028
0.736252   -0.012705
0.746366   -0.011382
0.756479   -0.010064
0.766593   -0.008753
0.776707   -0.007458
0.786823   -0.006183
0.796942   -0.004933
0.807064   -0.003716
0.81719   -0.002536
0.827321   -0.001402
0.837458   -0.00032
0.8476   0.000702
0.85775   0.001657
0.867907   0.002532
0.878073   0.003317
0.888248   0.004003
0.898431   0.004571
0.908624   0.005004
0.918825   0.005287
0.929032   0.005397
0.939243   0.00531
0.949453   0.005
0.959655   0.004437
0.969839   0.00358
0.979989   0.002377
0.990075   0.000705
1   -0.001785
