100 99

0              0
4.201000E-03   1.022300E-02
1.230900E-02   1.734600E-02
2.145100E-02   2.266600E-02
3.099600E-02   2.692600E-02
4.076600E-02   3.047100E-02
5.067900E-02   3.348800E-02
6.068200E-02   3.608800E-02
7.074300E-02   3.834600E-02
8.084000E-02   4.031200E-02
9.096300E-02   4.202500E-02
1.011040E-01   4.351700E-02
1.112600E-01   4.481000E-02
1.214260E-01   4.592400E-02
1.316010E-01   4.687900E-02
1.417810E-01   4.768900E-02
1.519650E-01   4.836700E-02
1.621530E-01   4.892700E-02
1.723440E-01   4.938100E-02
1.825370E-01   4.973700E-02
1.927320E-01   5.000500E-02
2.029280E-01   5.019400E-02
2.131260E-01   5.031400E-02
2.233240E-01   5.036700E-02
2.335240E-01   5.036400E-02
2.437250E-01   5.030900E-02
2.539270E-01   5.020700E-02
2.641310E-01   5.006400E-02
2.743370E-01   4.988500E-02
2.845470E-01   4.967500E-02
2.947600E-01   4.943700E-02
3.049760E-01   4.917500E-02
3.151960E-01   4.889400E-02
3.254180E-01   4.859500E-02
3.356430E-01   4.828100E-02
3.458680E-01   4.795500E-02
3.560950E-01   4.761700E-02
3.663210E-01   4.726900E-02
3.765470E-01   4.691200E-02
3.867740E-01   4.654700E-02
3.970010E-01   4.617400E-02
4.072300E-01   4.579400E-02
4.174590E-01   4.540700E-02
4.276890E-01   4.501300E-02
4.379200E-01   4.461200E-02
4.481530E-01   4.420400E-02
4.583860E-01   4.378900E-02
4.686190E-01   4.336700E-02
4.788540E-01   4.293700E-02
4.890890E-01   4.250000E-02
4.993250E-01   4.205500E-02
5.095620E-01   4.160300E-02
5.197990E-01   4.114200E-02
5.300360E-01   4.067400E-02
5.402740E-01   4.019700E-02
5.505130E-01   3.971200E-02
5.607510E-01   3.921600E-02
5.709900E-01   3.871100E-02
5.812280E-01   3.819400E-02
5.914670E-01   3.766600E-02
6.017060E-01   3.712500E-02
6.119440E-01   3.657000E-02
6.221820E-01   3.600100E-02
6.324190E-01   3.541700E-02
6.426560E-01   3.481800E-02
6.528930E-01   3.420100E-02
6.631280E-01   3.356800E-02
6.733630E-01   3.291800E-02
6.835970E-01   3.225000E-02
6.938300E-01   3.156500E-02
7.040620E-01   3.086300E-02
7.142930E-01   3.014400E-02
7.245240E-01   2.940700E-02
7.347530E-01   2.865300E-02
7.449810E-01   2.788300E-02
7.552080E-01   2.709600E-02
7.654340E-01   2.629200E-02
7.756590E-01   2.547100E-02
7.858830E-01   2.463400E-02
7.961070E-01   2.378000E-02
8.063310E-01   2.290900E-02
8.165550E-01   2.202100E-02
8.267780E-01   2.111400E-02
8.370000E-01   2.018900E-02
8.472220E-01   1.924400E-02
8.574400E-01   1.827500E-02
8.676580E-01   1.728500E-02
8.778800E-01   1.627500E-02
8.881080E-01   1.524700E-02
8.983390E-01   1.419800E-02
9.085770E-01   1.313000E-02
9.188170E-01   1.203800E-02
9.290490E-01   1.091000E-02
9.392690E-01   9.737000E-03
9.494750E-01   8.512000E-03
9.596650E-01   7.223000E-03
9.698300E-01   5.850000E-03
9.799620E-01   4.358000E-03
9.900410E-01   2.675000E-03
1.000000E+00   5.610000E-04
0              0
5.088000E-03   -1.100600E-02
1.366700E-02   -1.843500E-02
2.293300E-02   -2.434900E-02
3.246200E-02   -2.944400E-02
4.215800E-02   -3.397600E-02
5.193600E-02   -3.808600E-02
6.178600E-02   -4.184500E-02
7.168100E-02   -4.531300E-02
8.162700E-02   -4.852500E-02
9.162400E-02   -5.151500E-02
1.016720E-01   -5.431100E-02
1.117600E-01   -5.694000E-02
1.218700E-01   -5.942900E-02
1.320000E-01   -6.179600E-02
1.421470E-01   -6.405500E-02
1.523090E-01   -6.621700E-02
1.624830E-01   -6.828800E-02
1.726700E-01   -7.027100E-02
1.828670E-01   -7.216900E-02
1.930740E-01   -7.397900E-02
2.032900E-01   -7.570000E-02
2.135130E-01   -7.732900E-02
2.237440E-01   -7.886300E-02
2.339810E-01   -8.029600E-02
2.442240E-01   -8.162600E-02
2.544730E-01   -8.285000E-02
2.647280E-01   -8.396700E-02
2.749900E-01   -8.497100E-02
2.852570E-01   -8.586300E-02
2.955280E-01   -8.664200E-02
3.058020E-01   -8.731300E-02
3.160790E-01   -8.787400E-02
3.263580E-01   -8.832100E-02
3.366380E-01   -8.865900E-02
3.469190E-01   -8.889100E-02
3.571980E-01   -8.902500E-02
3.674770E-01   -8.904800E-02
3.777560E-01   -8.897500E-02
3.880320E-01   -8.880700E-02
3.983060E-01   -8.854000E-02
4.085770E-01   -8.817500E-02
4.188460E-01   -8.771900E-02
4.291140E-01   -8.717700E-02
4.393790E-01   -8.654800E-02
4.496420E-01   -8.583400E-02
4.599030E-01   -8.503700E-02
4.701620E-01   -8.416400E-02
4.804170E-01   -8.321900E-02
4.906690E-01   -8.220600E-02
5.009170E-01   -8.112600E-02
5.111600E-01   -7.998400E-02
5.213980E-01   -7.878600E-02
5.316300E-01   -7.753600E-02
5.418570E-01   -7.623700E-02
5.520790E-01   -7.489100E-02
5.622950E-01   -7.350300E-02
5.725060E-01   -7.207500E-02
5.827120E-01   -7.061100E-02
5.929120E-01   -6.911400E-02
6.031070E-01   -6.758500E-02
6.132960E-01   -6.602600E-02
6.234810E-01   -6.444100E-02
6.336600E-01   -6.283000E-02
6.438340E-01   -6.119500E-02
6.540040E-01   -5.953700E-02
6.641690E-01   -5.785900E-02
6.743290E-01   -5.616000E-02
6.844850E-01   -5.444100E-02
6.946380E-01   -5.270300E-02
7.047870E-01   -5.094500E-02
7.149340E-01   -4.916900E-02
7.250780E-01   -4.737300E-02
7.352200E-01   -4.555800E-02
7.453600E-01   -4.372300E-02
7.555000E-01   -4.186800E-02
7.656390E-01   -3.999400E-02
7.757770E-01   -3.810000E-02
7.859160E-01   -3.618700E-02
7.960550E-01   -3.425700E-02
8.061960E-01   -3.231000E-02
8.163380E-01   -3.035000E-02
8.264820E-01   -2.838100E-02
8.366280E-01   -2.640600E-02
8.467770E-01   -2.443200E-02
8.569290E-01   -2.246400E-02
8.670860E-01   -2.051100E-02
8.772500E-01   -1.857600E-02
8.874260E-01   -1.666200E-02
8.976150E-01   -1.478100E-02
9.078200E-01   -1.294000E-02
9.180410E-01   -1.115000E-02
9.282740E-01   -9.433000E-03
9.385170E-01   -7.811000E-03
9.487680E-01   -6.295000E-03
9.590280E-01   -4.901000E-03
9.692910E-01   -3.642000E-03
9.795510E-01   -2.527000E-03
9.897970E-01   -1.539000E-03
1.000000E+00   -5.610000E-04

